ph1_gene_id	orthogroup_id	has_scer_essential_ortholog	has_spom_essential_ortholog	has_any_yeast_essential	scer_essential_gene_ids	spom_essential_gene_ids	fg_occupancy_18	fg_presence_count_18	fg_mean_copy_18	fg_median_copy_18	fg_max_copy_18	fg_single_copy_fraction_18	is_strict_core_18	is_exact_single_copy_core_18	yeast_essential_support_class	weak_positive_confidence	source_protein_id	source_header	sequence_length	sequence_sha256	header_fgsg_id	legacy_protein_accession	legacy_seq_match_count	fgsg_candidate_count	unified_candidate_count	resolved_canonical_gene_id	bridge_status	bridge_method	mapping_confidence	has_resolved_canonical	canonical_gene_id	candidate_rank_within_gene	selection_rule	construction_role
XP_011316178.1	OG0002379	0	1	1		SPCC16A11.17.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316178.1	XP_011316178.1 DNA replication licensing factor mcm4 [Fusarium graminearum PH-1]	1020	2318fa0dfdcb3657afbf89c2d4a123aa0b2926d485179d72222e74b7615e9ba2		I1RAH4	1	0	1	fgraminearum::FGRAMPH1_01G01289	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G01289	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316179.1	OG0002380	1	1	1	YPL010W	SPCC576.07.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316179.1	XP_011316179.1 hypothetical protein FGSG_00505 [Fusarium graminearum PH-1]	197	c42e7479212a8fd49210974f44ea504e549b1d888700c8414ae167e4d7d0a0ad	FGSG_00505	I1RAH5	1	1	1	fgraminearum::FGRAMPH1_01G01291	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01291	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316180.1	OG0002381	0	1	1		SPCC895.03c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316180.1	XP_011316180.1 hypothetical protein FGSG_00506 [Fusarium graminearum PH-1]	433	cb6030de800243770509f4815b6ff51110a87c9ca3ee7f906e90ecb339f4edc9	FGSG_00506	I1RAH6	1	1	1	fgraminearum::FGRAMPH1_01G01293	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01293	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316183.1	OG0002382	1	1	1	YDL003W	SPCC338.17c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316183.1	XP_011316183.1 hypothetical protein FGSG_00509 [Fusarium graminearum PH-1]	623	dcd9a101ca933e4069e45ed3e2fd49139ed1e5b8376aef7ec18b9e65311c2445	FGSG_00509	I1RAH9	1	1	1	fgraminearum::FGRAMPH1_01G01299	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01299	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316222.1	OG0001721	1	0	1	YFR028C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011316222.1	XP_011316222.1 hypothetical protein FGSG_00543 [Fusarium graminearum PH-1]	633	9ebdfd37bcb9b53451a581881378c50a34b727232eeac363e4c41b0978157aed	FGSG_00543	I1RAL2	1	1	1	fgraminearum::FGRAMPH1_01G01385	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01385	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316228.1	OG0001088	1	0	1	YPL169C		1.0000	18	1.0556	1.0	2	0.9444	1	0	scer_only	high	XP_011316228.1	XP_011316228.1 hypothetical protein FGSG_11781 [Fusarium graminearum PH-1]	675	266ed53e2256bd03fee6a0d234966afe69abda62312b3fd0de75e0e98ae62b83	FGSG_11781		0	1	1	fgraminearum::FGRAMPH1_01G01397	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G01397	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316239.1	OG0001723	1	1	1	YDL143W	SPBC106.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316239.1	XP_011316239.1 T-complex protein 1 subunit delta [Fusarium graminearum PH-1]	537	a5f13f6a8edb9023895630e61ede26d38f68b1d437c97bf95d9a71b2f7dc6dd9		I1RAM6	1	0	1	fgraminearum::FGRAMPH1_01G01421	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G01421	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316240.1	OG0001724	1	1	1	YKL145W	SPBC16C6.07c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316240.1	XP_011316240.1 26S protease regulatory subunit 7 [Fusarium graminearum PH-1]	440	37f8f008255a943dd9b632c96057a41cb1403d7f5f0c130a760c4f812ad8805a		I1RAM7	1	0	1	fgraminearum::FGRAMPH1_01G01423	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G01423	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316243.1	OG0001726	1	1	1	YMR235C	SPAC22E12.07.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316243.1	XP_011316243.1 hypothetical protein FGSG_00562 [Fusarium graminearum PH-1]	419	1357d8b077000a69a38b096f19ccd9bcf3f46be89f617cc248636504dbf2cab4	FGSG_00562	I1RAN0	1	1	1	fgraminearum::FGRAMPH1_01G01429	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01429	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316245.1	OG0001727	1	1	1	YOR362C	SPCC1795.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316245.1	XP_011316245.1 proteasome component C1 [Fusarium graminearum PH-1]	296	ea0e4c0e990d7978796ef9496e9e5b2d4c9bd923335f3af1770773323a9c7552		I1RAN2	1	0	1	fgraminearum::FGRAMPH1_01G01433	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G01433	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316246.1	OG0001089	1	1	1	YEL055C	SPBC14C8.14c.1:pep	1.0000	18	1.0556	1.0	2	0.9444	1	0	both	high	XP_011316246.1	XP_011316246.1 hypothetical protein FGSG_11782 [Fusarium graminearum PH-1]	954	194bab4042678c0431a45fb4db404edd6e1ed27f589ee891bce1598489cfa626	FGSG_11782		0	1	1	fgraminearum::FGRAMPH1_01G01435	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G01435	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316250.1	OG0001729	1	0	1	YBL004W		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011316250.1	XP_011316250.1 hypothetical protein FGSG_00567 [Fusarium graminearum PH-1]	2627	92b7e0fa760557c9ad0eb934be798a65f6a63852ed03a309dab440010029b503	FGSG_00567	I1RAN5	1	1	1	fgraminearum::FGRAMPH1_01G01443	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01443	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316251.1	OG0001730	1	0	1	YNL310C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011316251.1	XP_011316251.1 hypothetical protein FGSG_00568 [Fusarium graminearum PH-1]	184	01a36e6641d58ede6f13b9afa7bfa79b4566d48debb36000a7fc28ca9d899a28	FGSG_00568	I1RAN6	1	1	1	fgraminearum::FGRAMPH1_01G01445	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01445	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316253.1	OG0001731	1	1	1	YLR321C	SPCC16A11.14.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316253.1	XP_011316253.1 hypothetical protein FGSG_00570 [Fusarium graminearum PH-1]	581	332506805fdd6d9d305551a654262f271f5fbebc177971d1809cef81df4df610	FGSG_00570	I1RAN8	1	1	1	fgraminearum::FGRAMPH1_01G01449	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01449	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316285.1	OG0002000	1	1	1	YPR086W	SPAC16E8.16.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316285.1	XP_011316285.1 hypothetical protein FGSG_00597 [Fusarium graminearum PH-1]	348	8005a9bdd085259fd7e763f32923a3575c53b6d9b9be9bc38205e1ae5e8b68dc	FGSG_00597	I1RAR2	1	1	1	fgraminearum::FGRAMPH1_01G01519	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01519	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316286.1	OG0002427	0	1	1		SPBC16G5.08.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316286.1	XP_011316286.1 hypothetical protein FGSG_00598 [Fusarium graminearum PH-1]	411	57700c37b1246434ac9f2c5d43be1f934bc0fde4b6fb767ef936d1eba66c95ad	FGSG_00598	I1RAR3	1	1	1	fgraminearum::FGRAMPH1_01G01521	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01521	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316300.1	OG0002429	0	1	1		SPBC14C8.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316300.1	XP_011316300.1 hypothetical protein FGSG_00610 [Fusarium graminearum PH-1]	363	6be926ba9e4a663048f86bd5cd3a5296b668d965bbc0b3bdaa00877bc0d8a5c9	FGSG_00610	I1RAS5	1	1	1	fgraminearum::FGRAMPH1_01G01549	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01549	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316301.1	OG0002430	0	1	1		SPBC8D2.09c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316301.1	XP_011316301.1 hypothetical protein FGSG_11793 [Fusarium graminearum PH-1]	202	de75703d1f0bb9d83234a52d96b67b310de9da7927b8e1f146ae91c22e1e3d3c	FGSG_11793	I1S4M5	1	1	1	fgraminearum::FGRAMPH1_01G01551	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01551	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316320.1	OG0001896	1	1	1	YDL015C	SPBC646.07c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316320.1	XP_011316320.1 hypothetical protein FGSG_00629 [Fusarium graminearum PH-1]	308	95e7edea5306c6d7de9f7121775671130d1363330633c74bac7032e8c3636b49	FGSG_00629	I1RAU3	1	1	1	fgraminearum::FGRAMPH1_01G01591	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01591	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316325.1	OG0001897	0	1	1		SPAC19D5.04.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316325.1	XP_011316325.1 hypothetical protein FGSG_00633 [Fusarium graminearum PH-1]	3991	dbc17b99c6ea0b677f23fe9695c8257c58c7d1c63af9d5d857d75d2a874f9e25	FGSG_00633	I1RAU6	1	1	1	fgraminearum::FGRAMPH1_01G01601	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01601	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316337.1	OG0001900	1	1	1	YPR190C	SPAPB1E7.03.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316337.1	XP_011316337.1 hypothetical protein FGSG_00645 [Fusarium graminearum PH-1]	635	d7498f8314111721ff7d29e616f4fac6999b19309317ec0984a5fb9e895adced	FGSG_00645	I1RAV6	1	1	1	fgraminearum::FGRAMPH1_01G01625	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01625	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316338.1	OG0001901	0	1	1		SPCC1682.09c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316338.1	XP_011316338.1 hypothetical protein FGSG_00646 [Fusarium graminearum PH-1]	301	7997febf12111b9a4b63a90ead2aaf2f8bf1ab10d3e773377f4d601ce6c9ef2c	FGSG_00646	I1RAV7	1	1	1	fgraminearum::FGRAMPH1_01G01627	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01627	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316340.1	OG0001902	1	0	1	YBR233W-A		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011316340.1	XP_011316340.1 hypothetical protein FGSG_00648 [Fusarium graminearum PH-1]	91	c487a70f0c9339bca8336f93aafef5a0d5ed7bb79ce960951fd11327ff7fdf1d	FGSG_00648	I1RAV9	1	1	1	fgraminearum::FGRAMPH1_01G01631	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01631	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316353.1	OG0001905	1	1	1	YGL116W	SPAC821.08c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316353.1	XP_011316353.1 WD repeat-containing protein slp1 [Fusarium graminearum PH-1]	597	1ffbb293907f420ad8a25c77606fbe1c3f9a81a6c8a2883676b3070607dd24b2		I1RAW7	1	0	1	fgraminearum::FGRAMPH1_01G01663	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G01663	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316368.1	OG0003094	1	1	1	YGL093W	SPCC1020.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316368.1	XP_011316368.1 hypothetical protein FGSG_00672 [Fusarium graminearum PH-1]	1469	8fc0e6d8169b5b3a4a374a6e41750f2fb9d4c77b13d71d603f5d6f746d56b72d	FGSG_00672	I1RAX8	1	1	1	fgraminearum::FGRAMPH1_01G01693	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01693	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316374.1	OG0001426	0	1	1		SPAC23C11.11.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316374.1	XP_011316374.1 casein kinase II subunit alpha [Fusarium graminearum PH-1]	340	1cae53cabe9f78e69797d2b1824f80899c9e6db6fd728f7e245b6f9a3a46c26a		I1RAY2	1	0	1	fgraminearum::FGRAMPH1_01G01705	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G01705	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316375.1	OG0004174	0	1	1		SPAPB1A10.02.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316375.1	XP_011316375.1 hypothetical protein FGSG_00678 [Fusarium graminearum PH-1]	992	bdb20041a069b2be0dd03e5ac1e15e9ac87dd6ad3f2ce67ba4bbf0c8445bf9f0	FGSG_00678		0	1	1	fgraminearum::FGRAMPH1_01G01707	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G01707	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316388.1	OG0001427	0	1	1		SPBC19F5.03.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316388.1	XP_011316388.1 hypothetical protein FGSG_00688 [Fusarium graminearum PH-1]	709	3dad9c1d142ca70321b50df6ab91b95b4e30e8b181a766ba48fe93a83cc8df78	FGSG_00688	I1RAZ1	1	1	1	fgraminearum::FGRAMPH1_01G01733	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01733	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316390.1	OG0003095	0	1	1		SPCC18B5.08c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316390.1	XP_011316390.1 hypothetical protein FGSG_00690 [Fusarium graminearum PH-1]	948	5fba8a1ac59d916b32710531e05d2effcad6350b87a65bbb9c22f349b27fa49f	FGSG_00690	I1RAZ3	1	1	1	fgraminearum::FGRAMPH1_01G01737	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01737	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316395.1	OG0003096	1	1	1	YLR459W	SPAC1952.01.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316395.1	XP_011316395.1 hypothetical protein FGSG_00694 [Fusarium graminearum PH-1]	421	4ac85ec8e9bf72e3c9aaf45348e1f50c4170ebe61c009d42925b49ea8bf70668	FGSG_00694		0	1	1	fgraminearum::FGRAMPH1_01G01749	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G01749	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316403.1	OG0003097	1	1	1	YJL091C	SPAC144.10c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316403.1	XP_011316403.1 GPI-anchored wall transfer protein 1 [Fusarium graminearum PH-1]	501	9ab899a1f36463da6443323c58b9f074c70c47bdb296558bce89c390d9ffc677		Q4IQ08	1	0	1	fgraminearum::FGRAMPH1_01G01765	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G01765	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316440.1	OG0003102	1	1	1	YNL132W	SPAC20G8.09c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316440.1	XP_011316440.1 N-acetyltransferase 10 [Fusarium graminearum PH-1]	1068	71bba768e09934143346d9669008d1e5f3b3bf0415ad46a1db72169fff214e77		I1RB27	1	0	1	fgraminearum::FGRAMPH1_01G01853	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G01853	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316453.1	OG0003104	0	1	1		SPCC576.06c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316453.1	XP_011316453.1 tyrosyl-tRNA synthetase [Fusarium graminearum PH-1]	611	3272ff28a00bff9f487c7196deaeef9c7e5e79ac78c449d94a5cec1692662b13		I1RB39	1	0	1	fgraminearum::FGRAMPH1_01G01881	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G01881	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316458.1	OG0003107	0	1	1		SPAC24C9.09.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316458.1	XP_011316458.1 threonyl-tRNA synthetase [Fusarium graminearum PH-1]	499	72bfb0d4495a5affed684d769896a176410cb5188704115384621d3627e1eec7		I1RB44	1	0	1	fgraminearum::FGRAMPH1_01G01891	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G01891	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316467.1	OG0003109	1	1	1	YFL017W-A	SPBC4B4.05.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316467.1	XP_011316467.1 hypothetical protein FGSG_00757 [Fusarium graminearum PH-1]	84	5988bf396cac615cf005e310276a5b997d20d3d833d65535910e2a662ae52179	FGSG_00757	I1RB50	1	1	1	fgraminearum::FGRAMPH1_01G01907	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G01907	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316491.1	OG0001535	0	1	1		SPBC36.05c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316491.1	XP_011316491.1 histone deacetylase RPD3 [Fusarium graminearum PH-1]	649	960b35b90a90256e2f6c990ca56fd52ae5c86cf6e41b6b840fd105e088f3f4a4		I1RB73	1	0	1	fgraminearum::FGRAMPH1_01G01959	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G01959	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316492.1	OG0001536	1	1	1	YFR004W	SPAC31G5.13.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316492.1	XP_011316492.1 26S proteasome non-ATPase regulatory subunit 14 [Fusarium graminearum PH-1]	337	b9750ae59d9c182e7751dea1c5c98771728f8c4e0a699bddd322064e28b8e0ea		I1RB74	1	0	1	fgraminearum::FGRAMPH1_01G01961	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G01961	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316511.1	OG0001096	0	1	1		SPBC18E5.06.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316511.1	XP_011316511.1 hypothetical protein FGSG_00798 [Fusarium graminearum PH-1]	87	93d2459685ff3c2ec5ffcca5879d079c65d8a6e8e7d824d3871b4c1474742036	FGSG_00798	V6QUW4	1	1	1	fgraminearum::FGRAMPH1_01G02001	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G02001	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316515.1	OG0000794	0	1	1		SPCC1322.11.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316515.1	XP_011316515.1 hypothetical protein FGSG_00802 [Fusarium graminearum PH-1]	139	33b3f924f6dd262f8abefdab84953d44c42196498561f2ad9e33f534886f40e7	FGSG_00802	I1RB92	1	1	1	fgraminearum::FGRAMPH1_01G02011	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G02011	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316532.1	OG0001206	0	1	1		SPAC16E8.07c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316532.1	XP_011316532.1 vacuolar ATP synthase 98 kDa subunit [Fusarium graminearum PH-1]	857	8e246e896f014786a86d09784b74e4146d8dcf54df3a4755ca2f1e2ea3fa1759		I1RBA6	1	0	1	fgraminearum::FGRAMPH1_01G02049	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G02049	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316533.1	OG0001207	1	1	1	YLR277C	SPAC17G6.16c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316533.1	XP_011316533.1 endoribonuclease YSH1 [Fusarium graminearum PH-1]	833	272487a3d31c315934d680022944dbef41cf4880125438102ed7996d1aec4ae8		Q4IPN9	1	0	1	fgraminearum::FGRAMPH1_01G02051	resolved	ncbi_protein_id_via_unified_map		True	fgraminearum::FGRAMPH1_01G02051	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316537.1	OG0002125	1	1	1	YIL062C	SPAC17G8.04c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316537.1	XP_011316537.1 hypothetical protein FGSG_00822 [Fusarium graminearum PH-1]	203	0b71897a4cf4b8f624ee05fe6f31fa9633e7bf102e5bc6ad9e06719bf60bb806	FGSG_00822	I1RBB0	1	1	1	fgraminearum::FGRAMPH1_01G02061	resolved	exact_sequence_plus_fgsg_support	exact	True	fgraminearum::FGRAMPH1_01G02061	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316551.1	OG0001211	1	0	1	YKL089W		1.0000	18	1.0556	1.0	2	0.9444	1	0	scer_only	high	XP_011316551.1	XP_011316551.1 hypothetical protein FGSG_11833 [Fusarium graminearum PH-1]	109	7518620e4c83077ee75a40c3ba9afff3dac7f938230a3af1c1b80b3618c66f27	FGSG_11833		0	1	1	fgraminearum::FGRAMPH1_01G02089	resolved	unified_plus_fgsg_support		True	fgraminearum::FGRAMPH1_01G02089	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316555.1	OG0000514	0	1	1		SPCC1739.13.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	spom_only	high	XP_011316555.1	XP_011316555.1 heat shock protein 70 [Fusarium graminearum PH-1]	653	3c79a4bc000647dfe6f91a310123487d083c035d3313e15f1f12063a593e0e17		I1RBC4	1	0	1	fgraminearum::FGRAMPH1_01G02095	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G02095	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316563.1	OG0001548	1	1	1	YOR207C	SPAC4G9.08c.1:pep	1.0000	18	1.0000	1.0	1	1.0000	1	1	both	high	XP_011316563.1	XP_011316563.1 DNA-directed RNA polymerase III [Fusarium graminearum PH-1]	1157	38a0b264fafc502de3d3fc3e411efdba6047b25aba987c70f7e2baaff8d69d97		I1RBC7	1	0	1	fgraminearum::FGRAMPH1_01G02111	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G02111	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
XP_011316565.1	OG0000838	1	0	1	YLR029C		1.0000	18	1.0000	1.0	1	1.0000	1	1	scer_only	high	XP_011316565.1	XP_011316565.1 60S ribosomal protein L15 [Fusarium graminearum PH-1]	203	ad5d971791e2f8178306c859fd0c048c69b39225e6023f33af37b3c091e5436f		I1RBC9	1	0	1	fgraminearum::FGRAMPH1_01G02115	resolved	exact_sequence_plus_unified_support		True	fgraminearum::FGRAMPH1_01G02115	1	keep_first_by_canonical_gene_after_sorted_xp	high_confidence_yeast_transfer_positive_component
