gene_id	in_labels	in_fasta_source	duplicate_id	sequence_length	source_file	source_type	source_record_id	candidate_count	status
FBgn0004852	True	True	False	1307	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0004852	1	matched
FBgn0004860	True	True	False	1537	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0004860	1	matched
FBgn0004862	True	True	False	382	Fly_Essential_genes.xlsx	excel_primary	FBgn0004862	1	matched
FBgn0004868	True	True	False	443	Fly_Essential_genes.xlsx	excel_primary	FBgn0004868	1	matched
FBgn0004870	True	True	False	970	Fly_Essential_genes.xlsx	excel_primary	FBgn0004870	1	matched
FBgn0004880	True	True	False	653	Fly_Essential_genes.xlsx	excel_primary	FBgn0004880	1	matched
FBgn0004889	True	True	False	443	Fly_Essential_genes.xlsx	excel_primary	FBgn0004889	1	matched
FBgn0004896	True	True	False	456	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0004896	1	matched
FBgn0004897	True	True	False	372	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0004897	1	matched
FBgn0004910	True	True	False	181	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0004910	1	matched
FBgn0004919	True	True	False	601	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0004919	1	matched
FBgn0004926	True	True	False	312	Fly_Essential_genes.xlsx	excel_primary	FBgn0004926	1	matched
FBgn0005355	True	True	False	468	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0005355	1	matched
FBgn0005386	True	True	False	2226	Fly_Essential_genes.xlsx	excel_primary	FBgn0005386	1	matched
FBgn0005533	True	True	False	131	Fly_Essential_genes.xlsx	excel_primary	FBgn0005533	1	matched
FBgn0005619	True	True	False	847	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0005619	1	matched
FBgn0005633	True	True	False	182	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0005633	1	matched
FBgn0005638	True	True	False	449	Fly_Essential_genes.xlsx	excel_primary	FBgn0005638	1	matched
FBgn0005655	True	True	False	260	Fly_Essential_genes.xlsx	excel_primary	FBgn0005655	1	matched
FBgn0005660	True	True	False	475	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0005660	1	matched
FBgn0005664	True	True	False	477	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0005664	1	matched
FBgn0005666	True	True	False	8866	Fly_Essential_genes.xlsx	excel_primary	FBgn0005666	1	matched
FBgn0005670	True	True	False	503	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0005670	1	matched
FBgn0005671	True	True	False	490	Fly_Essential_genes.xlsx	excel_primary	FBgn0005671	1	matched
FBgn0005694	True	True	False	308	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0005694	1	matched
FBgn0005695	True	True	False	569	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0005695	1	matched
FBgn0005696	True	True	False	609	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0005696	1	matched
FBgn0005775	True	True	False	691	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0005775	1	matched
FBgn0008635	True	True	False	964	Fly_Essential_genes.xlsx	excel_primary	FBgn0008635	1	matched
FBgn0008636	True	True	False	409	Fly_Essential_genes.xlsx	excel_primary	FBgn0008636	1	matched
FBgn0008651	True	True	False	372	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0008651	1	matched
FBgn0010014	True	True	False	170	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010014	1	matched
FBgn0010041	True	True	False	215	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010041	1	matched
FBgn0010052	True	True	False	579	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010052	1	matched
FBgn0010226	True	True	False	249	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010226	1	matched
FBgn0010240	True	True	False	496	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010240	1	matched
FBgn0010258	True	True	False	428	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010258	1	matched
FBgn0010263	True	True	False	439	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010263	1	matched
FBgn0010265	True	True	False	151	Fly_Essential_genes.xlsx	excel_primary	FBgn0010265	1	matched
FBgn0010287	True	True	False	224	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010287	1	matched
FBgn0010295	True	True	False	146	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010295	1	matched
FBgn0010315	True	True	False	477	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010315	1	matched
FBgn0010323	True	True	False	415	Fly_Essential_genes.xlsx	excel_primary	FBgn0010323	1	matched
FBgn0010329	True	True	False	670	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010329	1	matched
FBgn0010339	True	True	False	368	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010339	1	matched
FBgn0010342	True	True	False	440	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010342	1	matched
FBgn0010380	True	True	False	921	Fly_Essential_genes.xlsx	excel_primary	FBgn0010380	1	matched
FBgn0010385	True	True	False	92	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010385	1	matched
FBgn0010387	True	True	False	86	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010387	1	matched
FBgn0010388	True	True	False	64	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010388	1	matched
FBgn0010395	True	True	False	799	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010395	1	matched
FBgn0010399	True	True	False	997	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010399	1	matched
FBgn0010401	True	True	False	135	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010401	1	matched
FBgn0010406	True	True	False	325	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010406	1	matched
FBgn0010407	True	True	False	685	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010407	1	matched
FBgn0010408	True	True	False	195	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010408	1	matched
FBgn0010414	True	True	False	622	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010414	1	matched
FBgn0010425	True	True	False	256	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010425	1	matched
FBgn0010431	True	True	False	217	Fly_Essential_genes.xlsx	excel_primary	FBgn0010431	1	matched
FBgn0010435	True	True	False	520	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010435	1	matched
FBgn0010497	True	True	False	496	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0010497	1	matched
FBgn0010590	True	True	False	224	Fly_Essential_genes.xlsx	excel_primary	FBgn0010590	1	matched
FBgn0010612	True	True	False	99	Fly_Essential_genes.xlsx	excel_primary	FBgn0010612	1	matched
FBgn0010622	True	True	False	192	Fly_Essential_genes.xlsx	excel_primary	FBgn0010622	1	matched
FBgn0010909	True	True	False	1213	Fly_Essential_genes.xlsx	excel_primary	FBgn0010909	1	matched
FBgn0010926	True	True	False	852	Fly_Essential_genes.xlsx	excel_primary	FBgn0010926	1	matched
FBgn0011205	True	True	False	419	Fly_Essential_genes.xlsx	excel_primary	FBgn0011205	1	matched
FBgn0011206	True	True	False	189	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011206	1	matched
FBgn0011230	True	True	False	5322	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011230	1	matched
FBgn0011236	True	True	False	601	Fly_Essential_genes.xlsx	excel_primary	FBgn0011236	1	matched
FBgn0011244	True	True	False	648	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011244	1	matched
FBgn0011270	True	True	False	292	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011270	1	matched
FBgn0011276	True	True	False	376	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011276	1	matched
FBgn0011279	True	True	False	148	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011279	1	matched
FBgn0011280	True	True	False	150	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011280	1	matched
FBgn0011281	True	True	False	154	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011281	1	matched
FBgn0011284	True	True	False	261	Fly_Essential_genes.xlsx	excel_primary	FBgn0011284	1	matched
FBgn0011289	True	True	False	324	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011289	1	matched
FBgn0011293	True	True	False	155	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011293	1	matched
FBgn0011335	True	True	False	391	Fly_Essential_genes.xlsx	excel_primary	FBgn0011335	1	matched
FBgn0011336	True	True	False	774	Fly_Essential_genes.xlsx	excel_primary	FBgn0011336	1	matched
FBgn0011554	True	True	False	262	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011554	1	matched
FBgn0011569	True	True	False	942	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011569	1	matched
FBgn0011582	True	True	False	511	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011582	1	matched
FBgn0011584	True	True	False	428	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011584	1	matched
FBgn0011592	True	True	False	1526	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0086935	3	matched
FBgn0011596	True	True	False	718	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011596	1	matched
FBgn0011603	True	True	False	943	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011603	1	matched
FBgn0011642	True	True	False	564	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011642	1	matched
FBgn0011659	True	True	False	664	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011659	1	matched
FBgn0011660	True	True	False	899	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011660	1	matched
FBgn0011668	True	True	False	75	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011668	1	matched
FBgn0011669	True	True	False	40	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011669	1	matched
FBgn0011670	True	True	False	76	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011670	1	matched
FBgn0011676	True	True	False	756	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011676	1	matched
FBgn0011694	True	True	False	66	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011694	1	matched
FBgn0011710	True	True	False	361	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011710	1	matched
FBgn0011739	True	True	False	1105	Fly_Essential_genes.xlsx	excel_primary	FBgn0011739	1	matched
FBgn0011740	True	True	False	1108	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011740	1	matched
FBgn0011741	True	True	False	398	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011741	1	matched
FBgn0011743	True	True	False	411	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011743	1	matched
FBgn0011746	True	True	False	474	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011746	1	matched
FBgn0011747	True	True	False	1549	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011747	1	matched
FBgn0011762	True	True	False	438	Fly_Essential_genes.xlsx	excel_primary	FBgn0011762	1	matched
FBgn0011768	True	True	False	379	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011768	1	matched
FBgn0011769	True	True	False	172	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011769	1	matched
FBgn0011770	True	True	False	264	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011770	1	matched
FBgn0011774	True	True	False	631	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011774	1	matched
FBgn0011822	True	True	False	407	Fly_Essential_genes.xlsx	excel_primary	FBgn0011822	1	matched
FBgn0011829	True	True	False	1235	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0081021	3	matched
FBgn0011832	True	True	False	245	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0077483	1	matched
FBgn0011837	True	True	False	436	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0011837	1	matched
FBgn0012034	True	True	False	670	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0012034	1	matched
FBgn0012042	True	True	False	221	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0012042	1	matched
FBgn0012344	True	True	False	356	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0012344	1	matched
FBgn0013301	True	True	False	144	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013301	1	matched
FBgn0013305	True	True	False	313	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013305	1	matched
FBgn0013308	True	True	False	393	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013308	1	matched
FBgn0013325	True	True	False	184	Fly_Essential_genes.xlsx	excel_primary	FBgn0013325	1	matched
FBgn0013334	True	True	False	551	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013334	1	matched
FBgn0013435	True	True	False	387	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013435	1	matched
FBgn0013467	True	True	False	122	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013467	1	matched
FBgn0013531	True	True	False	252	Fly_Essential_genes.xlsx	excel_primary	FBgn0013531	1	matched
FBgn0013717	True	True	False	496	Fly_Essential_genes.xlsx	excel_primary	FBgn0013717	1	matched
FBgn0013733	True	True	False	5201	Fly_Essential_genes.xlsx	excel_primary	FBgn0013733	1	matched
FBgn0013750	True	True	False	175	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013750	1	matched
FBgn0013753	True	True	False	213	Fly_Essential_genes.xlsx	excel_primary	FBgn0013753	1	matched
FBgn0013755	True	True	False	213	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013755	1	matched
FBgn0013759	True	True	False	469	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013759	1	matched
FBgn0013762	True	True	False	294	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013762	1	matched
FBgn0013767	True	True	False	154	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013767	1	matched
FBgn0013770	True	True	False	249	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013770	1	matched
FBgn0013810	True	True	False	4024	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013810	1	matched
FBgn0013811	True	True	False	3964	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013811	1	matched
FBgn0013949	True	True	False	309	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013949	1	matched
FBgn0013954	True	True	False	108	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013954	1	matched
FBgn0013972	True	True	False	676	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013972	1	matched
FBgn0013973	True	True	False	787	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013973	1	matched
FBgn0013981	True	True	False	103	Fly_Essential_genes.xlsx	excel_primary	FBgn0013981	1	matched
FBgn0013983	True	True	False	273	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013983	1	matched
FBgn0013995	True	True	False	950	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0013995	1	matched
FBgn0014020	True	True	False	192	Fly_Essential_genes.xlsx	excel_primary	FBgn0014020	1	matched
FBgn0014022	True	True	False	463	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014022	1	matched
FBgn0014031	True	True	False	394	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014031	1	matched
FBgn0014032	True	True	False	261	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014032	1	matched
FBgn0014073	True	True	False	1233	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014073	1	matched
FBgn0014075	True	True	False	1548	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014075	1	matched
FBgn0014092	True	True	False	292	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014092	1	matched
FBgn0014133	True	True	False	1108	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014133	1	matched
FBgn0014141	True	True	False	2240	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014141	1	matched
FBgn0014342	True	True	False	589	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014342	1	matched
FBgn0014368	True	True	False	130	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014368	1	matched
FBgn0014395	True	True	False	395	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014395	1	matched
FBgn0014396	True	True	False	1397	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014396	1	matched
FBgn0014417	True	True	False	778	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014417	1	matched
FBgn0014427	True	True	False	364	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014427	1	matched
FBgn0014466	True	True	False	321	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014466	1	matched
FBgn0014848	True	True	False	101	dmel-all-translation-r6.67.fasta.gz	translation_parent	FBpp0293877	1	matched
FBgn0014849	True	True	False	102	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014849	1	matched
FBgn0014850	True	True	False	98	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014850	1	matched
FBgn0014859	True	True	False	1078	Fly_Essential_genes.xlsx	excel_primary	FBgn0014859	1	matched
FBgn0014865	True	True	False	52	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014865	1	matched
FBgn0014906	True	True	False	398	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014906	1	matched
FBgn0014930	True	True	False	153	Fly_Essential_genes.xlsx	excel_primary	FBgn0014930	1	matched
FBgn0014931	True	True	False	434	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0014931	1	matched
FBgn0015010	True	True	False	256	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015010	1	matched
FBgn0015025	True	True	False	410	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015025	1	matched
FBgn0015032	True	True	False	535	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015032	1	matched
FBgn0015034	True	True	False	531	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015034	1	matched
FBgn0015036	True	True	False	496	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015036	1	matched
FBgn0015038	True	True	False	505	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015038	1	matched
FBgn0015230	True	True	False	507	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015230	1	matched
FBgn0015245	True	True	False	573	Fly_Essential_genes.xlsx	excel_primary	FBgn0015245	1	matched
FBgn0015247	True	True	False	498	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015247	1	matched
FBgn0015269	True	True	False	2792	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015269	1	matched
FBgn0015288	True	True	False	299	Fly_Essential_genes.xlsx	excel_primary	FBgn0015288	1	matched
FBgn0015299	True	True	False	110	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015299	1	matched
FBgn0015331	True	True	False	619	Fly_Essential_genes.xlsx	excel_primary	FBgn0015331	1	matched
FBgn0015336	True	True	False	1084	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015336	1	matched
FBgn0015338	True	True	False	227	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015338	1	matched
FBgn0015351	True	True	False	359	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015351	1	matched
FBgn0015359	True	True	False	262	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015359	1	matched
FBgn0015380	True	True	False	610	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015380	1	matched
FBgn0015521	True	True	False	81	Fly_Essential_genes.xlsx	excel_primary	FBgn0015521	1	matched
FBgn0015522	True	True	False	254	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015522	1	matched
FBgn0015546	True	True	False	917	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015546	1	matched
FBgn0015553	True	True	False	732	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015553	1	matched
FBgn0015558	True	True	False	966	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015558	1	matched
FBgn0015569	True	True	False	581	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015569	1	matched
FBgn0015572	True	True	False	541	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015572	1	matched
FBgn0015584	True	True	False	120	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015584	1	matched
FBgn0015585	True	True	False	81	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015585	1	matched
FBgn0015586	True	True	False	388	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015586	1	matched
FBgn0015589	True	True	False	2417	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015589	1	matched
FBgn0015591	True	True	False	151	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015591	1	matched
FBgn0015622	True	True	False	605	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015622	1	matched
FBgn0015625	True	True	False	575	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015625	1	matched
FBgn0015663	True	True	False	537	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015663	1	matched
FBgn0015714	True	True	False	501	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015714	1	matched
FBgn0015721	True	True	False	460	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015721	1	matched
FBgn0015756	True	True	False	190	Fly_Essential_genes.xlsx	excel_primary	FBgn0015756	1	matched
FBgn0015772	True	True	False	1488	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015772	1	matched
FBgn0015773	True	True	False	726	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015773	1	matched
FBgn0015776	True	True	False	309	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015776	1	matched
FBgn0015781	True	True	False	280	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015781	1	matched
FBgn0015791	True	True	False	215	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015791	1	matched
FBgn0015794	True	True	False	197	Fly_NonEssential_genes.xlsx	excel_primary	FBgn0015794	1	matched
