canonical_gene_id	graph_gene_id	label	label_text	regime	construction_bucket	source_manifest	construction_note
fgraminearum::FGRAMPH1_01G00243	FGRAMPH1_01G00243	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00247	FGRAMPH1_01G00247	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00249	FGRAMPH1_01G00249	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00251	FGRAMPH1_01G00251	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00253	FGRAMPH1_01G00253	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00255	FGRAMPH1_01G00255	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00257	FGRAMPH1_01G00257	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00259	FGRAMPH1_01G00259	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00261	FGRAMPH1_01G00261	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00263	FGRAMPH1_01G00263	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00265	FGRAMPH1_01G00265	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00267	FGRAMPH1_01G00267	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00269	FGRAMPH1_01G00269	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00271	FGRAMPH1_01G00271	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00273	FGRAMPH1_01G00273	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00275	FGRAMPH1_01G00275	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00277	FGRAMPH1_01G00277	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00279	FGRAMPH1_01G00279	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00281	FGRAMPH1_01G00281	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00283	FGRAMPH1_01G00283	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00285	FGRAMPH1_01G00285	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00287	FGRAMPH1_01G00287	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00289	FGRAMPH1_01G00289	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00291	FGRAMPH1_01G00291	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00293	FGRAMPH1_01G00293	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00295	FGRAMPH1_01G00295	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00297	FGRAMPH1_01G00297	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00299	FGRAMPH1_01G00299	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00301	FGRAMPH1_01G00301	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00303	FGRAMPH1_01G00303	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00305	FGRAMPH1_01G00305	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00307	FGRAMPH1_01G00307	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00309	FGRAMPH1_01G00309	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00311	FGRAMPH1_01G00311	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00313	FGRAMPH1_01G00313	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00315	FGRAMPH1_01G00315	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00317	FGRAMPH1_01G00317	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00319	FGRAMPH1_01G00319	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00323	FGRAMPH1_01G00323	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00325	FGRAMPH1_01G00325	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00327	FGRAMPH1_01G00327	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00329	FGRAMPH1_01G00329	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00331	FGRAMPH1_01G00331	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00333	FGRAMPH1_01G00333	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00335	FGRAMPH1_01G00335	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00339	FGRAMPH1_01G00339	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00341	FGRAMPH1_01G00341	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
fgraminearum::FGRAMPH1_01G00343	FGRAMPH1_01G00343	0	non-essential	oldlabel	historical_negative_pool_minus_old440_positive_overlap	data/derived_labels/ph1_yeast_essential_ortholog_labels.tsv	Included in the preserved oldlabel negative pool after removing overlap with the old440 positive replay set.
